ID,이름,위도,경도,분류코드,지역코드,이미지
858,이춘옥 원조 고등어쌈밥,33.48902432,126.4187131,1,3,https://ldb-phinf.pstatic.net/20210822_54/1629621585665p7E8x_JPEG/Y9wHrVvoSq-EqcnX3KGQkezX.jpg
859,한성식당,33.46320767,126.9350133,1,3,http://modo.phinf.naver.net/20160717_137/1468743712207iqCRQ_JPEG/mosafvY59a.jpeg
860,유리네식당,33.48141807,126.4971981,1,3,http://post.phinf.naver.net/MjAxNzA0MTlfODQg/MDAxNDkyNTYzMzQ0NDcx.NBv4cdcjoj82mhzHsL60OiVtXuqsl4XJIzB3rQ0YtIIg.D_SAgwq52XsJCe3XOT7iqMv3_3WEst6TE-d26SBohScg.JPEG/Ilc2JhHdj9TU-DTyPFI0BQ3lAWvk.jpg
861,거멍국수,33.24441623,126.3044174,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/_leNQNzJWnb1Clci5hIPfw/m.jpg
862,만덕이네,33.39337433,126.8011015,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/20150801_63/peachfairy_1438410100231wWDLW_JPEG/C1A6C1D6B5B53B9DA4C0CF_C1A6C1D6B5B5C7A5BCB1B8C0C1FD_B8B8B4F6C0CCB3D7_C0FCBAB9B5CEB7E7C4A1B1E2B8F0B5EBC7D1BBF3_28429.JPG?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
863,중문칠돈가,33.25749152,126.4144742,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/kYq_8bAZEdgeA5uZBiT-cw/m.jpg
864,돈사돈 중문점,33.25102308,126.433056,1,3,https://ldb-phinf.pstatic.net/20200911_74/1599803136188EMiVz_JPEG/9xYbuJ--yAfnO9mbJM7QcZ-Q.jpg
865,영실국수,33.25445088,126.4583815,1,3,https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/62242_1493385870935718.jpg
866,숙성도노형본관,33.48505914,126.4850352,1,3,https://lh5.googleusercontent.com/p/AF1QipNBwwOORkKg5JobO3WkeH7N3PYsVPz9qJnPDrjQ=s1200-k-no
867,오늘은 회,33.23534601,126.3684231,1,3,http://post.phinf.naver.net/MjAxODA4MTdfMjkg/MDAxNTM0NDkzNjMzODky.8W20mC7ukvWkVhE-qgO5NsG9WnUHVLirwSZpy77i21Ig.ACsrsKq_UqJ6IGoi8QazmO8kkJl57Byj6IfN_GZRjEwg.JPEG/IoIw6Pv_93q-P2GkVESiBBudxEu8.jpg
868,올래국수,33.49148918,126.4972062,1,3,http://cfile201.uf.daum.net/image/2332A84853A98FF011E1D8
869,제주돗,33.33320804,126.2308468,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/4zLW83wi_lIxhTFmmPniow/m.jpg
870,문개항아리 조천본점,33.55353466,126.6440031,1,3,https://ldb-phinf.pstatic.net/20210218_14/1613630130554u52Ty_JPEG/fF0bLnSRWIbTVp0gBbLKdFzS.jpg
871,아기해녀의집,33.44831586,126.3015742,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/122971_1603176731319606.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
872,칠돈가 제주공항직영점,33.48446494,126.4960703,1,3,https://ldb-phinf.pstatic.net/20200707_17/1594107411854HdR4W_JPEG/RBwTG7mS2xmpfGc5ti9VAwIT.jpg
873,오름가든,33.4369953,126.6766807,1,3,https://modo-phinf.pstatic.net/20190910_24/1568101027766gwqTq_JPEG/mosargnu9l.jpeg
874,흑돈향,33.24474751,126.5292617,1,3,https://ldb-phinf.pstatic.net/20180315_16/1521093361328Q2pNJ_JPEG/KakaoTalk_20180313_182037203.jpg
875,고관심해장국,33.30119967,126.1795603,1,3,https://ldb-phinf.pstatic.net/20210211_35/1613018183628VAAJX_JPEG/hP0vIiF3MszR69XkinMACnCk.jpg
876,나목도식당,33.35359492,126.771766,1,3,https://ldb-phinf.pstatic.net/20200407_183/1586189505720U6u7l_JPEG/1nAMkMD2xfru9uUXhCRdMiVK.jpg
877,월정리갈비밥,33.55489252,126.796812,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/Acnv5rRM6v4943X2o2DO6w/m.jpg
878,돈사돈,33.47887616,126.4640871,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/F0twC8BoFra8JCJL6EUbuw/m.jpg
879,삼성혈해물탕,33.49122255,126.4977256,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/388184/780924_1585233740182_123725?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
880,토계정,33.43677589,126.6773223,1,3,http://post.phinf.naver.net/20160822_110/1471872109977X9m0h_JPEG/I2gypkZtQ8JnI8YJC5DT7nfmm9Sg.jpg
881,광양해장국,33.49988326,126.5326585,1,3,https://mp-seoul-image-production-s3.mangoplate.com/196704/ukxyknidxkx0ep.jpg
882,신제주삼보식당,33.4869341,126.495312,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/182872/bxnawwjzqbmeyz.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
883,옹포별장가든,33.40502274,126.2579067,1,3,http://post.phinf.naver.net/MjAxODEwMzFfNiAg/MDAxNTQwOTQ1MjI5MTUy.IqCw455paIhGDtEbwipcDxSyxYdh4FtR-fjz5kyjrnYg.r-1Ggh9KzlzDVOLn4-6kUGkkDlBkORTD_jYmTmZNwHwg.JPEG/PM-1.P-pa/IxRQjTKN3pN6m8kdmKWIU63GEre4.jpg
884,안거리 밖거리,33.24427867,126.5640615,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/14970/31327_1544540871541_9365?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
885,가람돌솥밥,33.24968431,126.4313173,1,3,https://ldb-phinf.pstatic.net/20211015_120/1634281741983IFgyj_JPEG/Gy7Miq5ZnESLh53WM8yOtiK8.jpg
886,맛나식당,33.44856731,126.9160208,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/eWyfgdIU1d5HqyrzW-QLlw/m.jpg
887,용두암해촌,33.51696422,126.5027607,1,3,http://post.phinf.naver.net/MjAxODExMTBfMjYg/MDAxNTQxODI0NjgyNjgw.TezkPUSpyL5HeUE5Hhz4p8kvXjdo-gQxlNS71Ele96Ig.FxzqpYww_zdhwkPbSZ1QbTLlzb6eXtnA5l2nr_z2l24g.JPEG/Ier8xnoMHPZzx-VKKmgQPBGVDj8E.jpg
888,명원가든,33.46471859,126.93368,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/18091/dowxggl1-9-5xi.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
889,보건식당,33.50043598,126.5327695,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/15383/fs6ywtyfde5j6_.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
890,모이세해장국,33.48171261,126.505139,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/217144/398645_1540436179249_5364?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
891,운정이네,33.26357732,126.4377637,1,3,http://post.phinf.naver.net/MjAxNzA3MThfMjUz/MDAxNTAwMzA3NjMzNzk1.gDlUf6OwT0RnGT7AwkoPRKwtY3TFETx2bwxwlTb8TqUg.PBcl4WUu0QbmrnCS1cIXmrQeHC23pgtP-zdNhBTFZhMg.JPEG/I5J-MMQ63pmIYIF9OWfvxRaTd9zM.jpg
892,일통이반,33.51709785,126.5220895,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/35947_1654003281869415.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
893,은희네해장국,33.50855743,126.5407381,1,3,https://dvdprime.com/g2/data/file/comm/view_thumbnail/mania-done-1638244005_ZOepliYL_20211130_121429.jpg
894,순풍해장국,33.52139557,126.5830647,1,3,https://modo-phinf.pstatic.net/20200924_282/1600934842641sIObn_JPEG/mosaAI3bdu.jpeg
895,면뽑는선생 만두빚는아내,33.39987874,126.249727,1,3,https://ldb-phinf.pstatic.net/20211217_290/16397217447630MrBp_JPEG/20211217_151043.jpg
896,삼대국수회관,33.50686578,126.530103,1,3,https://ldb-phinf.pstatic.net/20210217_15/1613542822759cHRyH_JPEG/cAN2Q6blEoruBlA64TWzrgUl.jpg
897,돔베돈,33.51556476,126.5266586,1,3,http://post.phinf.naver.net/MjAxODA0MTJfNDMg/MDAxNTIzNTA1MjA1NjM4.GDQs1aocAeqGmHc_VIQTdzPjHY1ICWMmKkacBiSa1Hog.yzenZwi1qp38vZ_ZpcpLZZHw5PS3zCr0hTUQaSEIBwkg.JPEG/IkKkp9wnBIFJzko-0p7U78rqYDnA.jpg
898,숙성도 중문점,33.25834964,126.4075359,1,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cc47fb5f-e51b-4b0d-bdba-d0afb4e78a0f
899,비지곶식당,33.52803789,126.8420754,1,3,https://i.pinimg.com/736x/ea/d8/0b/ead80b0cf32a28774e73ea0c981d26d7.jpg
900,해왓,33.438524,126.9172098,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/jqLQQgGUHmHkvZ3TiduJiQ/m.jpg
901,TONKATSU 서황 / 돈카츠서황,33.43439086,126.3796038,1,3,http://tong.visitkorea.or.kr/cms/resource/67/2771667_image2_1.jpg
902,제주태백산본점,33.49475778,126.4672059,1,3,https://ldb-phinf.pstatic.net/20210323_97/1616480654043bIBcS_JPEG/-8t1DppNGM1YT9uNAFX0N5DO.jpg
903,제주감자탕,33.49001428,126.4929982,1,3,http://post.phinf.naver.net/MjAyMDA5MDFfNzYg/MDAxNTk4OTI1NTIyNDQ2.QrBHRyVvp_tjyml2-RN6gTUq5kpRylyXZFUCBVsWFLgg.FeMtgs11vna6YcbUsdPKbnlKr0mTPxKF2SDkg9DZkY8g.JPEG/IvDMdI1w_MhiKKiLOtR9s7IViVxo.jpg
904,착한집,33.50001339,126.5070162,1,3,https://modo-phinf.pstatic.net/20171018_207/1508322306876xws9H_JPEG/mosaz3wxpb.jpeg
905,새만부정,33.24370658,126.5684389,1,3,https://ldb-phinf.pstatic.net/20211211_145/1639192753169saRI6_PNG/11.png
906,대기정,33.24032697,126.4285706,1,3,http://post.phinf.naver.net/MjAyMTEwMTRfMjU3/MDAxNjM0MTkyNjY3MDE3.RNu6_BJir21Bx-abAI72YIERBt-6REgF0jjd5dkUxfYg.KmZvkjntiHfO15kw9AWhk6AwEF55RltBodkvZFCouk4g.JPEG/IIV4jMlM-rqPHcSnGtX4-GcK5bnw.jpg
907,슬슬슬로우,33.53042572,126.7930574,1,3,https://ldb-phinf.pstatic.net/20220302_182/16462240766055IFn0_JPEG/78CBADCA-DC11-4854-9901-34A9663641AF.jpeg
908,24시제주해장국,33.49007813,126.4915456,1,3,https://img.siksinhot.com/place/1540959970806894.png
909,제주어촌,33.54245294,126.6681235,1,3,http://post.phinf.naver.net/MjAyMDA3MjZfMyAg/MDAxNTk1NzQyNzU0Nzg5.6HrOozW3VsJx5qkBDuKm8dLJzXpOwTr5m5rJjVB7RXog.SxL4Akavkwbg42yffPDoMSexl0EWx4qU3zHQ9FwZVvog.JPEG/Isr0IPVt7XKU0TNEgr81r583a0Lg.jpg
910,김희선제주몸국,33.51875002,126.4953529,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/wrZ9g8EiKM_7fjBIOAvueA/m.jpg
911,해녀촌 (해녀촌식당),33.55368847,126.7098974,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/It2QA-FzHQtOzoG5bUXhZw.jpg
912,삼다정,33.48504253,126.4885904,1,3,http://post.phinf.naver.net/MjAyMjA2MDJfMTc4/MDAxNjU0MTQ0MTk1Njg2.v0Epd73Z5ZSgh2ztC8zO6VeFbe-7z6NuPH0D_oiHQpYg.NZBqhaFzXzMFf7Q3-t2FtrkX6TFA5H3XLwTK-K93jEgg.JPEG/II_b42NeN8-l36SdJm-ipKk8Y1IY.jpg
913,옛날옛적,33.41440138,126.8999785,1,3,http://file3.instiz.net/data/file3/2021/10/26/d/a/9/da90e7ed80d18c29f14177beb7f5e40f.jpg
914,삼보식당,,,1,3,http://post.phinf.naver.net/MjAxNzA2MjZfMTI2/MDAxNDk4NDcxNzY3NTEy.VfuR9nLSo21d6IOFkevmRTM4VdAafZQFms9yuOCXnK0g.KJRkNTFuUg8byQNOktTbO5DhMLkBfuXIMZsk5VThlzYg.JPEG/IKIG-TuIE5eArs5xtGJSM06rcB4k.jpg
915,생원전복,33.24587481,126.3307706,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/1803402_1603454138281650.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
916,해심가든/해심갈비,33.25194232,126.4265455,1,3,http://tong.visitkorea.or.kr/cms/resource/72/2772072_image2_1.jpg
917,왕천파닭,33.24906983,126.5652724,1,3,https://ldb-phinf.pstatic.net/20220502_59/16514625000233gHeO_JPEG/Screenshot_20220502-122737_Gallery.jpg
918,큰갯물횟집,33.23941611,126.4382281,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/1514074_1596161635201629.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
919,진주식당,33.246645,126.5591647,1,3,http://chulsa.kr/files/attach/images/62/350/079/003/2.22.DSC_0045.JPG
920,국수만찬,33.48716185,126.4955009,1,3,http://t1.daumcdn.net/cafeattach/mEr9/34290c53b8a40d150fb1c41e115951c0086267b2
921,성산봄죽칼국수,33.38081305,126.8765563,1,3,https://ldb-phinf.pstatic.net/20200211_168/1581349998116BAvXK_JPEG/DliljV9zxkZxTebxqvz5POXE.jpg
922,칠돈가,33.50233264,126.5107325,1,3,https://ldb-phinf.pstatic.net/20220526_195/1653543785268QaX19_JPEG/%C8%E6%B5%C5%C1%F6_%BD%A1%BA%D2%B1%B8%C0%CC_-_%B0%ED%B1%E2%B1%C1%B1%E2_%2831%29.jpg
923,제주한라국수,33.25031191,126.424429,1,3,https://ldb-phinf.pstatic.net/20210712_259/1626071965821KT75b_JPEG/Un41rDUYMpULgZPlGPW1BbCW.jpg
924,성읍칠십리식당,33.38926924,126.8013293,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/40495_1635169249331930.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
925,어장군,33.49093645,126.4962285,1,3,https://ldb-phinf.pstatic.net/20190611_287/1560235497842f27qL_JPEG/rYOYSMV4qtDlEOnTh_tAczjF.JPG.jpg
926,해성도뚜리,33.48178831,126.3750059,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/477852/2157307_1642238039009_114884?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
927,놀맨,33.46246721,126.3102342,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/8opFuzCf8Khe2J3VLpROjg/m.jpg
928,토끼와거북이,33.51883052,126.4921227,1,3,https://modo-phinf.pstatic.net/20210511_287/1620693494875KAHdD_JPEG/mosatrVbTY.jpeg
929,옥돔식당,33.22000139,126.2489699,1,3,http://post.phinf.naver.net/MjAyMjAzMTNfMjY5/MDAxNjQ3MTU4MDA4NjQ1.yMbT-4MpL8ROHfyy_W6h5k9QYdyYIOO8gF_qdJPF9tQg.4Pq0GETtRXj4hpRoT3KSMcKilvc-AV2vEgauPqVgnzkg.JPEG/IH4DGQXXfU6VlcljtxutvNepvTQE.jpg
930,제주에서첫번째,33.50935711,126.5264143,1,3,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8b657bef-7ca9-4480-ba14-070329e3cba3
931,제주광해 애월점,33.48777678,126.3904433,1,3,http://imgnews.naver.net/image/5452/2019/05/28/0000056094_001_20190528095027504.jpg
932,제주선,33.3049514,126.3164039,1,3,http://cfile231.uf.daum.net/image/2602CD355722D2C7330622
933,가문잔치,33.24657856,126.5732607,1,3,http://imgnews.naver.net/image/5104/2017/11/18/2024995_138801_1138_20171118180642596.jpg
934,비원,33.47013303,126.4861354,1,3,https://i.pinimg.com/originals/4e/0e/d9/4e0ed95344f7f7b37ee7eddfb95fe553.jpg
935,종달해녀의집,33.49715075,126.9109146,1,3,https://ldb-phinf.pstatic.net/20220416_81/1650074597389IBsOI_JPEG/20211202_121637.jpg
936,메밀꽃이피었습니다,33.51239151,126.9585684,1,3,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/18444880_797780853713453_3323141575600504832_n.jpg
937,꽃밥,33.45154617,126.3084985,1,3,https://image.idus.com/image/files/30caac2d53c8425aa33eb29ffc5e88a8_512.jpg
938,88돼지,33.48921987,126.4896569,1,3,https://ldb-phinf.pstatic.net/20220415_245/1650024740024vyRrN_JPEG/1650024600732.jpg
939,세화리해녀의집,33.30364543,126.8061975,1,3,http://tong.visitkorea.or.kr/cms/resource/81/401481_image2_1.jpg
940,종달수다뜰,33.49186216,126.8931273,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/2dsxaLeKQISK8gutZU7lrA/m.jpg
941,춘심이네,33.26450672,126.3705528,1,3,https://ldb-phinf.pstatic.net/20220715_25/1657877222528pLQpY_JPEG/20220715_173332.jpg
942,쭈이빵,33.48637019,126.4904263,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/sources/web/restaurants/220202/2161965_1642482128074?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
943,소금바치순이네,33.50369728,126.9126504,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/NSPDcXhpdlsaVmXl7DSIfA/m.jpg
944,산포식당,33.44514521,126.8996973,1,3,https://ldb-phinf.pstatic.net/20201021_67/1603278707842VcEhL_JPEG/HkY6yWq2cIs76djuE-TVdDZo.JPG.jpg
945,해녀의부엌 북촌점,33.54990807,126.6934545,1,3,https://ldb-phinf.pstatic.net/20211123_54/1637661820598uWXbw_JPEG/KakaoTalk_20211123_183435148_14.jpg
946,권가칼국수,33.51710984,126.576932,1,3,https://ldb-phinf.pstatic.net/20191026_165/1572051449161letaL_JPEG/hLBJPBaE1swY3P_jFbQP4ccq.jpg
947,우도밥상,33.49570423,126.9443617,1,3,http://post.phinf.naver.net/MjAxODAzMjBfOCAg/MDAxNTIxNTA5ODI5OTYw.qvhwRJHb5bXXFJcMvtsFS4V2LpF6mfmMyAuWnUK293wg.cRfByAdh5DGOzw601ImKr03Hyk0XJ4hPfEPTSR3h8QIg.JPEG/IVG-GGRw7KzUaxGS-ZosWmvhJMFA.jpg
948,야자수식당,33.39025465,126.2397003,1,3,http://post.phinf.naver.net/MjAxOTA4MTFfMjY3/MDAxNTY1NTI1NjY4NDgw.G1IfC3eOADUiMCVCGTC8a_tW-Mxc2WhFtMauP-hv6P0g.rANlqwAYNe-3LaPkCGGWMjJrhjKTnD0pHfL_Plq_9jIg.JPEG/IM842OyptHUUUtltbuTUciGqBWTs.jpg
949,제주미향,33.25516125,126.4163602,1,3,https://ldb-phinf.pstatic.net/20181129_141/1543456057923OlYiB_JPEG/AnCpyXd2Q6m07zWv0q6HsP5_.jpg
950,초원흑돼지,33.53965055,126.6732537,1,3,https://ldb-phinf.pstatic.net/20191221_106/15769078524954Xuki_JPEG/Zss8r2_K0xnAEewezYHtG1lt.jpg
951,나운터횟집,33.24094844,126.5614063,1,3,https://ldb-phinf.pstatic.net/20190310_36/1552207324612qA7ru_PNG/ZbktyFtI2VfOvSgdebQ55lAc.png
952,몰질식육식당,33.23539221,126.4802995,1,3,https://fastly.4sqi.net/img/general/600x600/1768273_lXswjei3vF-NJAPvA46rCXDNbyN1OpOTWa0S26UoosY.jpg
953,제원삼계탕,33.48852271,126.4892292,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/219991/cxqvbvpga8ppoz.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
954,법환어촌계횟집,33.2357955,126.5150993,1,3,http://tong.visitkorea.or.kr/cms/resource/34/401534_image2_1.jpg
955,해월정 서귀포점,33.26301798,126.3699918,1,3,http://imgnews.naver.net/image/5267/2018/12/03/350341_247884_0549_20181203183644554.jpg
956,순천미향 제주산방산본점,33.2356951,126.312478,1,3,https://ldb-phinf.pstatic.net/20220224_106/1645678098879RvG3w_JPEG/IMG_0324.JPG
957,서울뚝배기,33.48073481,126.4966509,1,3,http://imgnews.naver.net/image/117/2008/05/21/200805211107391119_1.jpg
958,애월튀김간,33.46445881,126.3198028,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/75681_1472696545201699.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
959,돼지꿈,33.48945317,126.4892402,1,3,http://imgnews.naver.net/image/008/2015/01/12/2015011218032619731_1_99_20150112182606.jpg
960,하갈비국수,33.46433365,126.3090065,1,3,https://mp-seoul-image-production-s3.mangoplate.com/1686412_1590841753652048.jpg
961,예원이네 은갈치조림,33.25843767,126.3529767,1,3,https://ldb-phinf.pstatic.net/20201109_51/1604891424490on9fN_JPEG/nWvFFOMf3qf0zgAnYAc-ue7U.JPG.jpg
962,대우정,33.23304845,126.5068778,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/626946_1623828485696125.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
963,우원,33.50314417,126.5425547,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/409470/743008_1593253841484_24744?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
964,광원,33.4729577,126.4848132,1,3,http://shop1.phinf.naver.net/20201218_66/16082816418677MzKz_JPEG/15746337965263959_717652998.jpg
965,갈치왕,33.26468479,126.3907761,1,3,https://ldb-phinf.pstatic.net/20211212_139/16392871397363HPad_JPEG/KakaoTalk_20210817_092217431_10.jpg
966,24시뼈다귀탕,33.49008369,126.4917511,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/20130513_227/ohun8349_1368450654728dF5jo_JPEG/DSC_0036.JPG?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
967,중문해녀의집,33.24240437,126.4191519,1,3,http://post.phinf.naver.net/MjAxNzEyMjNfOTcg/MDAxNTE0MDMxODIxNjYx.teq8bLJms5K-YQ6AO_S_l0AT8zTs6z_nlvmub4ZyAAwg.jOrhxEO87OlPYuZ3CPjKxohsu7ZDq21uWvckltNC7BYg.JPEG/I16_OkYOgjanhY7HSQ7jx6Qqsius.jpg
968,교래손칼국수(원조교래손칼국수),33.4361676,126.6760058,1,3,http://post.phinf.naver.net/MjAxNzA4MTNfMjc3/MDAxNTAyNTgzMzc3NTU3.wTkE9XA4WZWfJUv0sgN1xJFIsk29G_5uy3bxhU6pyTwg.E5gyPgzd36r2sVvttJois-VzTfqpvCE72WQuxZG_1n8g.JPEG/Ir3YMpr2Ucyf3u9gauHmhaxAuvHc.jpg
969,대춘해장국,33.48040472,126.5238708,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/X45z2aW9_WA4FvZezvmpBg/m.jpg
970,섭지코지로,33.43850462,126.9213484,1,3,https://mediaim.expedia.com/destination/2/ca8e2a92e1ac1b0df1c1b6ebc13807c3.jpg?impolicy=fcrop&w=1040&h=580&q=mediumHigh
971,봉순이네흑돼지,33.27780937,126.2795632,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/323730/1300352_1595244236478_16719?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
972,옛정의골 식당,33.38912487,126.8050373,1,3,https://igx.4sqi.net/img/general/600x600/48364108_AuWl8-u6SJEhgUeWGIdFtsl-14eZqJbggY-RmfCACi0.jpg
973,흑한우명품관,33.25722763,126.5884813,1,3,https://ldb-phinf.pstatic.net/20211206_84/1638766332792g0iN2_PNG/4.png
974,참맛나흑돼지,33.49186408,126.4935593,1,3,http://post.phinf.naver.net/MjAxNjExMThfMTEg/MDAxNDc5NDU1MDYxMTEy.jR5Ei5zn-95odVSbevBMOObtaXJbIqRekJ2PJ-ogBgUg.UtEUYUWTeLk1M5SiVHbLE-rGB5eJawABnZ1z7YpqaZgg.PNG/IWhEHoOmYWManfVLa52MEMcXLrXU.jpg
975,안녕전복,33.51286772,126.5196176,1,3,https://ldb-phinf.pstatic.net/20220529_273/1653817624955i6hjk_JPEG/%C0%FC%BA%B9%C1%D7.jpg
976,돈보따리,33.48949483,126.4891958,1,3,https://image.aladin.co.kr/product/2912/89/letslook/8983947519_t8.jpg
977,부두식당 / (주)부두식당,33.21885433,126.2510587,1,3,http://shop1.phinf.naver.net/20211115_1/1636941902532A6weX_JPEG/9ju2m1b_2021115113915366916.jpg
978,제주로운청해원,33.43676869,126.9206568,1,3,https://ldb-phinf.pstatic.net/20210426_236/1619436519018CowG6_JPEG/wr41NguT88g5_gLNBC_Piznm.jpeg.jpg
979,검은여닭(검은여쉼터),33.24375957,126.5821627,1,3,http://tong.visitkorea.or.kr/cms/resource/93/2046593_image2_1.jpg
980,중문수두리보말칼국수,33.25160622,126.4250095,1,3,https://d2uja84sd90jmv.cloudfront.net/posts/uWTAaQQGVrSkuU5D4NZwuw/m.jpg
981,바당회국수,33.51696422,126.5027607,1,3,http://post.phinf.naver.net/MjAxNzEwMjNfMzgg/MDAxNTA4NzQwOTczNjUw.IevcRSAdB3zl2jVvneuX6el_MYVH-cg5SOuadp2WM88g.KWgkGl2EsKByGXquKMfU0VomoLCNOGJOjCDyRh8bd8Yg.JPEG/IPebFusRiKLZgyi3cPO9gUG7GSnk.jpg
982,청운식당,33.46308824,126.9348911,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/1675653_1588885564712648.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
983,우도해녀식당,33.51443001,126.9488776,1,3,https://ldb-phinf.pstatic.net/20201024_249/1603532696340FF9kM_JPEG/T4_KhL7xBCN7Yl-7rqg3EhMP.jpg
984,해녀잠수촌,33.5192638,126.4921643,1,3,http://post.phinf.naver.net/MjAxNjEyMjFfNTYg/MDAxNDgyMjgwMDkwNDYw.GhwN-OyyWqkqfikRdgQ_1t0uTKi_4QCPLzarJsJ4B1Mg.GrE2kLgll2JidOGmJqW1rip90JkAAG7juojBn949Kscg.JPEG/IIwrsvplTeQbL7sAwVg9jDfIlmHA.jpg
985,오조해녀의집,33.46979563,126.9223364,1,3,http://cfile217.uf.daum.net/image/2225484451BD39A41EA4C4
986,황금어장,33.48441493,126.4953565,1,3,https://ldb-phinf.pstatic.net/20201104_88/1604423724104z3u52_JPEG/Q0H6eGBGcw5bUSTgr5WBZrda.jpg
987,우도쉬림프,33.49775718,126.9690484,1,3,http://post.phinf.naver.net/MjAxNzA4MThfMTU4/MDAxNTAzMDI3ODI2NTg2.ljF6v83yU4pz96tY2K0YYHilpxu9H0ywUng_2YvZFiYg.n8h_dGEX0DoeaRWisBQcREhKS2s8tc9lh6Ud9XKPR3Yg.JPEG/IFKQSjgCXsPzTthvhPdBT5zGKcWs.jpg
988,가시아방국수,33.43865178,126.9180903,1,3,"https://mp-seoul-image-production-s3.mangoplate.com/2060435_1654343465882684.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
989,목스키친,33.30653919,126.78373,2,3,http://tong.visitkorea.or.kr/cms/resource/12/2783712_image2_1.jpg
990,파크사이드 다이닝,33.30307663,126.3178371,2,3,https://mp-seoul-image-production-s3.mangoplate.com/1001389_1538017943736803.jpg
991,코코마마,33.46105234,126.9343189,2,3,https://ldb-phinf.pstatic.net/20200106_64/1578292054643bkvpX_JPEG/mCHrclK-9d2DtMIb4K1a3e7s.JPG.jpg
992,제이학센,33.50850354,126.4707386,2,3,https://img.siksinhot.com/place/1564714987311115.jpg
